current_link,name,parent_link,price,upc
http://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,http://books.toscrape.com/catalogue/page-8.html,£37.34,e4c7f3487d17fd42
http://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,http://books.toscrape.com/catalogue/page-8.html,£41.25,96a38e7c813d8f1d
http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,The Emerald Mystery,http://books.toscrape.com/catalogue/page-8.html,£23.15,d6670dfe3e7b42bd
http://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,The Genius of Birds,http://books.toscrape.com/catalogue/page-8.html,£17.24,42d0d7c92b75fc1c
http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,The Girl on the Train,http://books.toscrape.com/catalogue/page-8.html,£55.02,e956d67c9bcc5809
http://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html,The House by the Lake,http://books.toscrape.com/catalogue/page-8.html,£36.95,9287e238d7c3b06e
http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,The Glittering Court (The Glittering Court #1),http://books.toscrape.com/catalogue/page-8.html,£44.28,2dbb7ec08cdd7f3c
http://books.toscrape.com/catalogue/the-kite-runner_847/index.html,The Kite Runner,http://books.toscrape.com/catalogue/page-8.html,£41.82,eac1a180047ad54e
http://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,The Long Shadow of Small Ghosts: Murder and Memory in an American City,http://books.toscrape.com/catalogue/page-8.html,£10.97,abeafe151a587d3b
http://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,The Matchmaker's Playbook (Wingmen Inc. #1),http://books.toscrape.com/catalogue/page-8.html,£55.85,08db62f24627e71f
http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,The Mistake (Off-Campus #2),http://books.toscrape.com/catalogue/page-8.html,£43.29,99ff4cc6491e8f5c
http://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,The Murder of Roger Ackroyd (Hercule Poirot #4),http://books.toscrape.com/catalogue/page-8.html,£44.10,c7b5183f4d1d4efe
http://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,The Omnivore's Dilemma: A Natural History of Four Meals,http://books.toscrape.com/catalogue/page-8.html,£38.21,209adad1015af86f
http://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,The Power of Now: A Guide to Spiritual Enlightenment,http://books.toscrape.com/catalogue/page-8.html,£43.54,8ec14b1576cb7cb5
http://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,http://books.toscrape.com/catalogue/page-8.html,£37.60,e28e330cbdf01126
http://books.toscrape.com/catalogue/the-project_856/index.html,The Project,http://books.toscrape.com/catalogue/page-8.html,£10.65,790ef197c8f236f5
http://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,The Psychopath Test: A Journey Through the Madness Industry,http://books.toscrape.com/catalogue/page-8.html,£36.00,e98a4efa85070c2f
http://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,The Regional Office Is Under Attack!,http://books.toscrape.com/catalogue/page-8.html,£51.36,0651062381f0636a
http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,The Secret (The Secret #1),http://books.toscrape.com/catalogue/page-8.html,£27.37,961f18db4f138211
http://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,The Shadow Hero (The Shadow Hero),http://books.toscrape.com/catalogue/page-8.html,£33.14,d6361d16212664ed
http://books.toscrape.com/catalogue/a-murder-in-time_877/index.html,A Murder in Time,http://books.toscrape.com/catalogue/page-7.html,£16.64,f733e8c19d40ec2e
http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",http://books.toscrape.com/catalogue/page-7.html,£56.76,8a380641491d43ed
http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,A World of Flavor: Your Gluten Free Passport,http://books.toscrape.com/catalogue/page-7.html,£42.95,70ed59f194b3c556
http://books.toscrape.com/catalogue/mrs-houdini_821/index.html,Mrs. Houdini,http://books.toscrape.com/catalogue/page-9.html,£30.25,a40723994f715420
http://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,Night Sky with Exit Wounds,http://books.toscrape.com/catalogue/page-9.html,£41.05,cfeb1e1e0e695b58
http://books.toscrape.com/catalogue/nightingale-sing_823/index.html,"Nightingale, Sing",http://books.toscrape.com/catalogue/page-9.html,£38.28,50b8f80311b31ede
http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,Poems That Make Grown Women Cry,http://books.toscrape.com/catalogue/page-9.html,£14.19,31001a1210623bd4
http://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,http://books.toscrape.com/catalogue/page-9.html,£41.06,d9c643fa1fc57bdb
http://books.toscrape.com/catalogue/redeeming-love_826/index.html,Redeeming Love,http://books.toscrape.com/catalogue/page-9.html,£20.47,b53db2271c9624f7
http://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html,Romero and Juliet: A Tragic Tale of Love and Zombies,http://books.toscrape.com/catalogue/page-9.html,£36.94,e656e280bc8edd56
http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,Scarlett Epstein Hates It Here,http://books.toscrape.com/catalogue/page-9.html,£43.55,1c929cfd16b71907
http://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html,Secrets and Lace (Fatal Hearts #1),http://books.toscrape.com/catalogue/page-9.html,£20.27,ad04ad9fc179fc5d
http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,"Shobu Samurai, Project Aryoku (#3)",http://books.toscrape.com/catalogue/page-9.html,£29.06,0c27e6c3744fc14b
http://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,Shoe Dog: A Memoir by the Creator of NIKE,http://books.toscrape.com/catalogue/page-9.html,£23.99,0e0dcc3339602b28
http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html,So You've Been Publicly Shamed,http://books.toscrape.com/catalogue/page-9.html,£12.23,1b33663ad7b95fd8
http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,Soft Apocalypse,http://books.toscrape.com/catalogue/page-9.html,£26.12,2a70769cdc6eb8b8
http://books.toscrape.com/catalogue/something-more-than-this_834/index.html,Something More Than This,http://books.toscrape.com/catalogue/page-9.html,£16.24,ca71e72655bece85
http://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,Suddenly in Love (Lake Haven #1),http://books.toscrape.com/catalogue/page-9.html,£55.99,203b7f94b7d6115f
http://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,http://books.toscrape.com/catalogue/page-9.html,£27.55,56e4f9eab2e8e674
http://books.toscrape.com/catalogue/the-argonauts_837/index.html,The Argonauts,http://books.toscrape.com/catalogue/page-9.html,£10.93,c99761a700ade23f
http://books.toscrape.com/catalogue/the-art-of-war_838/index.html,The Art of War,http://books.toscrape.com/catalogue/page-9.html,£33.34,e7469e22b5bfb3e7
http://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,First Steps for New Christians (Print Edition),http://books.toscrape.com/catalogue/page-10.html,£29.00,2f88b08bf0a0e367
http://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",http://books.toscrape.com/catalogue/page-10.html,£42.16,46c1530d7546ea6d
http://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,The Artist's Way: A Spiritual Path to Higher Creativity,http://books.toscrape.com/catalogue/page-9.html,£38.49,dd047728de72ad62
http://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,Drive: The Surprising Truth About What Motivates Us,http://books.toscrape.com/catalogue/page-10.html,£34.95,6ffb36aaeff1c81e
http://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,Doing It Over (Most Likely To #1),http://books.toscrape.com/catalogue/page-10.html,£35.61,3a11bb962ff45b78
http://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,Done Rubbed Out (Reightman & Bailey #1),http://books.toscrape.com/catalogue/page-10.html,£37.72,f6d967cdadc6fbd9
http://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,Eureka Trivia 6.0,http://books.toscrape.com/catalogue/page-10.html,£54.59,29c0025455f8c585
http://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,"Fables, Vol. 1: Legends in Exile (Fables #1)",http://books.toscrape.com/catalogue/page-10.html,£41.62,65d034adf80834b7
http://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html,Finders Keepers (Bill Hodges Trilogy #2),http://books.toscrape.com/catalogue/page-10.html,£53.53,edb3097e71330040
http://books.toscrape.com/catalogue/follow-you-home_809/index.html,Follow You Home,http://books.toscrape.com/catalogue/page-10.html,£21.36,8585760646e3aa2a
http://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,http://books.toscrape.com/catalogue/page-10.html,£49.43,ce60436f52c5ee68
http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,Frostbite (Vampire Academy #2),http://books.toscrape.com/catalogue/page-10.html,£29.99,116a2fdc9a45bab0
http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,http://books.toscrape.com/catalogue/page-10.html,£57.36,fd8585283fc7d2d7
http://books.toscrape.com/catalogue/grumbles_812/index.html,Grumbles,http://books.toscrape.com/catalogue/page-10.html,£22.16,d163dd6c352fbcd2
http://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,Hollow City (Miss Peregrine’s Peculiar Children #2),http://books.toscrape.com/catalogue/page-10.html,£42.98,4ce91d31c1e57c33
http://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html,Large Print Heart of the Pride,http://books.toscrape.com/catalogue/page-10.html,£19.15,c1afd71fc86bf682
http://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html,Library of Souls (Miss Peregrine’s Peculiar Children #3),http://books.toscrape.com/catalogue/page-10.html,£48.56,ba54932df84e8cea
http://books.toscrape.com/catalogue/little-red_817/index.html,Little Red,http://books.toscrape.com/catalogue/page-10.html,£13.47,4aa03792b50f0b22
http://books.toscrape.com/catalogue/wild-swans_782/index.html,Wild Swans,http://books.toscrape.com/catalogue/page-11.html,£14.36,3fb15ace50d6142b
http://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",http://books.toscrape.com/catalogue/page-11.html,£37.34,047097293bb4d1c0
http://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,http://books.toscrape.com/catalogue/page-11.html,£52.65,2b5054a4192e9b06
http://books.toscrape.com/catalogue/you-you-1_784/index.html,You (You #1),http://books.toscrape.com/catalogue/page-11.html,£43.61,024387ca4cafd5cc
http://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,Zealot: The Life and Times of Jesus of Nazareth,http://books.toscrape.com/catalogue/page-11.html,£24.70,dd5bfa6cc2c0ecc3
http://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html,Agnostic: A Spirited Manifesto,http://books.toscrape.com/catalogue/page-11.html,£12.51,d195e7f4ed697350
http://books.toscrape.com/catalogue/amatus_787/index.html,Amatus,http://books.toscrape.com/catalogue/page-11.html,£50.54,ffd54178acc9a6a5
http://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,Amid the Chaos,http://books.toscrape.com/catalogue/page-11.html,£36.58,bb8245f52c7cce8f
http://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,Amy Meets the Saints and Sages,http://books.toscrape.com/catalogue/page-11.html,£18.46,7ebfa6c1bee69e1e
http://books.toscrape.com/catalogue/anonymous_790/index.html,Anonymous,http://books.toscrape.com/catalogue/page-11.html,£46.82,d24b829be2ca81c4
http://books.toscrape.com/catalogue/ayumis-violin_791/index.html,Ayumi's Violin,http://books.toscrape.com/catalogue/page-11.html,£15.48,05f7c6d9a4e582d3
http://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,Batman: The Dark Knight Returns (Batman),http://books.toscrape.com/catalogue/page-11.html,£15.38,47271d8e08b5d31c
http://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,Batman: The Long Halloween (Batman),http://books.toscrape.com/catalogue/page-11.html,£36.50,7edc0527cf782e19
http://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,Beauty Restored (Riley Family Legacy Novellas #3),http://books.toscrape.com/catalogue/page-11.html,£11.11,3f69e667a67e54d9
http://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html,Becoming Wise: An Inquiry into the Mystery and Art of Living,http://books.toscrape.com/catalogue/page-11.html,£27.43,919e7cb2269a25d2
http://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html,Big Magic: Creative Living Beyond Fear,http://books.toscrape.com/catalogue/page-11.html,£30.80,1f329c2e7d7de8bd
http://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,Chasing Heaven: What Dying Taught Me About Living,http://books.toscrape.com/catalogue/page-11.html,£37.80,513271dadc1322ae
http://books.toscrape.com/catalogue/close-to-you_798/index.html,Close to You,http://books.toscrape.com/catalogue/page-11.html,£49.46,a57b1dcbd6849222
http://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",http://books.toscrape.com/catalogue/page-11.html,£19.43,3b9a3b4624b7fd6d
http://books.toscrape.com/catalogue/dark-notes_800/index.html,Dark Notes,http://books.toscrape.com/catalogue/page-11.html,£19.19,88c21fcd38e2486e
http://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,The Rosie Project (Don Tillman #1),http://books.toscrape.com/catalogue/page-12.html,£54.04,012094e90a4b908d
http://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,The Song of Achilles,http://books.toscrape.com/catalogue/page-12.html,£37.40,e88fb1c9397cfb27
